	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
cg22895305	0.089988313	0.249333333	0.29839157	0.408493428	0.158602151	0.140028694	0.07720413	0.166984733	0.199709513	0.122275119	0.120316849	0.116132167	0.15707787	0.192999514	0.118383061	0.104107245	0.213074059	0.130221764	0.224506357	0.182855626	0.264789624	0.217514124
cg16969586	0.168594061	0.452312511	0.239254728	0.1274913	0.130631653	0.266615417	0.344373839	0.178456718	0.288054045	0.077855867	0.351961475	0.282186292	0.138909071	0.125557395	0.171017729	0.333393335	0.119799454	0.372948911	0.174708072	0.099111041	0.42588201	0.320543281
cg12176793	0.782911078	0.770720592	0.867252153	0.60815822	0.871426724	0.526599846	0.809584888	0.920039469	0.819654428	0.887651239	0.856709373	0.853421194	0.822884361	0.840473314	0.696923661	0.827075842	0.546511628	0.851718625	0.850755073	0.82722037	0.788258471	0.788944724
cg23266594	0.374881351	0.16563377	0.299235744	0.436824384	0.362574307	0.253606123	0.296619773	0.289538328	0.146914789	0.129666899	0.306842774	0.353827372	0.305147437	0.13135794	0.173563853	0.162485063	0.201628643	0.130953566	0.153725117	0.335750865	0.32528125	0.13569424
cg16236688	0.678915663	0.708173003	0.654096582	0.635640138	0.704227114	0.731304348	0.676425604	0.718602207	0.6861448	0.787988651	0.673467316	0.703269853	0.683990331	0.675931545	0.736763675	0.688175919	0.721365033	0.71566693	0.676420822	0.626028886	0.702256397	0.694228376
cg04242070	0.83984556	0.930519397	0.887244176	0.88594762	0.876374406	0.902418448	0.821250763	0.873926149	0.636557375	0.797581822	0.779328488	0.781946305	0.823432659	0.900483725	0.901399571	0.911455685	0.83780778	0.925293239	0.858265468	0.806158406	0.909371304	0.921097879
cg06834698	0.860536603	0.878908083	0.929303004	0.816216216	0.875864204	0.892578516	0.869368489	0.853975933	0.887965646	0.927193614	0.876360308	0.887853122	0.905071029	0.847251846	0.892670262	0.876078012	0.881573905	0.823871028	0.834793525	0.876219575	0.904533793	0.932634516
cg00121843	0.091766786	0.082567995	0.102807592	0.089230635	0.068468221	0.08215526	0.103383907	0.070798902	0.090067448	0.077444337	0.074389418	0.091791643	0.091067134	0.096164735	0.102800794	0.072622099	0.082781855	0.088216193	0.15636443	0.099264596	0.080580034	0.08684235
cg17969913	0.432697863	0.419595314	0.254606365	0.27453271	0.50678733	0.406805485	0.790480635	0.229357798	0.247021215	0.483593109	0.358277444	0.44842907	0.345948353	0.439781022	0.430129717	0.390255906	0.264828471	0.458313483	0.358731197	0.519091847	0.568949772	0.411810112
cg19792599	0.060778046	0.026426091	0.026948815	0.016990612	0.014796473	0.069931554	0.100560805	0.026913783	0.026197609	0.022927971	0.023255814	0.052628771	0.051318082	0.035218309	0.024317483	0.096142799	0.076347895	0.019724371	0.028122956	0.021046335	0.180328327	0.023122935
cg04485799	0.177036491	0.082830518	0.311766616	0.189982939	0.202224025	0.337592173	0.323627382	0.19244331	0.503144972	0.332788718	0.179282334	0.315101305	0.171377691	0.184587944	0.176281271	0.251537265	0.275989538	0.316323661	0.189936116	0.082668531	0.328815273	0.089805106
cg02039214	0.70272289	0.799556599	0.76579869	0.616438356	0.826036051	0.740406133	0.860030217	0.829044211	0.828841289	0.830301524	0.868853378	0.799558387	0.851695406	0.787882319	0.815704364	0.825373446	0.778910849	0.859779168	0.839867413	0.765654591	0.80236939	0.810402685
cg22771332	0.640201565	0.790744998	0.939958837	0.935307108	0.670261673	0.666498433	0.544286954	0.681859553	0.725771921	0.55407082	0.660793583	0.566483389	0.647737978	0.737783753	0.5679248	0.655804098	0.522066377	0.693019934	0.636554459	0.668518782	0.510405918	0.529244523
cg05671386	0.252268836	0.370200592	0.029365685	0.44289882	0.044426162	0.058693245	0.301274071	0.338112184	0.035383566	0.270833991	0.148820178	0.305308311	0.14257153	0.065334492	0.269423574	0.216744626	0.066787044	0.327318148	0.321810144	0.09483237	0.197847711	0.402854943
cg13146484	0.53925112	0.643647541	0.237170965	0.460040051	0.645837553	0.516374622	0.544759138	0.524438469	0.436546734	0.504394279	0.526863227	0.557833089	0.452853598	0.350218765	0.551245498	0.467708927	0.596673148	0.552222502	0.546238663	0.560356537	0.567506369	0.437448529
cg00887902	0.635804086	0.816132859	0.834360761	0.81331935	0.704495038	0.813002495	0.75171253	0.841377027	0.651880248	0.880603543	0.86806759	0.700353182	0.79515875	0.722797927	0.857882781	0.817844108	0.593623188	0.824048045	0.836006465	0.862126572	0.874950758	0.863562944
cg24736764	0.78358109	0.81377718	0.825335395	0.86390121	0.731466848	0.728977395	0.771835924	0.76607772	0.782703204	0.784642676	0.82955267	0.660918724	0.733225906	0.780290583	0.809344897	0.771429262	0.631237513	0.811502928	0.810503141	0.776185329	0.758781285	0.759498326
cg20855160	0.454545455	0.728239203	0.601081081	0.449528937	0.702252693	0.704375	0.651553881	0.703947368	0.603506406	0.703389831	0.696983977	0.629510539	0.705422993	0.750755287	0.721218562	0.740378922	0.516812865	0.732810337	0.759207921	0.743404409	0.731611894	0.658750645
cg08171351	0.087375321	0.0822747	0.092668178	0.064140083	0.151087008	0.345839691	0.300223625	0.09296311	0.206204461	0.165993273	0.124334607	0.176528104	0.209493671	0.190514389	0.087259726	0.233755656	0.104380355	0.072634716	0.318052198	0.153379858	0.097117794	0.135761455
cg16622920	0.310764348	0.232478366	0.076360585	0.359516616	0.27130673	0.192107818	0.302272793	0.06635	0.259502546	0.260134839	0.264026777	0.253256634	0.174617372	0.365954958	0.217695922	0.261190379	0.365816918	0.151118677	0.348238643	0.207213486	0.164674274	0.175116627
cg20633835	0.873921465	0.676917399	0.726616344	0.725605388	0.76923739	0.756094488	0.788257292	0.810161617	0.780412539	0.687657502	0.832039556	0.765616825	0.806898212	0.775899046	0.721692264	0.853695785	0.601758405	0.837667018	0.772021835	0.838401161	0.722932778	0.75741182
cg16315334	0.089364723	0.124651955	0.167594178	0.079479369	0.160021999	0.067891539	0.10577805	0.247675062	0.067889316	0.094815531	0.074208179	0.104290331	0.152823305	0.098066595	0.075479841	0.103259657	0.083285242	0.064505875	0.076293771	0.091494611	0.086372352	0.073494468
cg14881054	0.650476623	0.371908127	0.431339511	0.442724458	0.640136441	0.703655914	0.792568256	0.589925625	0.212078652	0.630827068	0.542799371	0.508455145	0.692676249	0.637948718	0.639751553	0.655397247	0.562010444	0.545138889	0.628580836	0.517275098	0.789677732	0.477742448
cg26322781	0.797317092	0.80673126	0.820980302	0.719454413	0.694036079	0.818374043	0.761252551	0.757696724	0.744683939	0.756253065	0.797329758	0.615692407	0.687487888	0.660759494	0.721806425	0.729629812	0.680476117	0.82276212	0.789259192	0.775035026	0.794478568	0.833500958
cg19445097	0.64334471	0.632877752	0.672958556	0.562790698	0.655253146	0.610548135	0.660951327	0.709665145	0.728179551	0.662435863	0.652115059	0.617109635	0.560300207	0.633228189	0.610175279	0.706987475	0.590493601	0.696372675	0.690926579	0.615720524	0.680212014	0.657490865
cg15437676	0.580446347	0.88432393	0.561040831	0.735043967	0.842248722	0.882672234	0.768228749	0.668344399	0.452281386	0.743655546	0.838079817	0.871329948	0.79401308	0.727787731	0.894868979	0.741473915	0.822713511	0.838012551	0.902524601	0.685523655	0.656688199	0.525603593
cg00933411	0.655483507	0.773971172	0.537579618	0.524547804	0.586735956	0.355268638	0.634323623	0.468690218	0.322242479	0.550035319	0.754345687	0.690304438	0.571111491	0.644669045	0.637238837	0.741876751	0.551545117	0.69616464	0.686333257	0.589151548	0.556609741	0.338335607
cg02475600	0.793480383	0.759101472	0.712731668	0.814814815	0.802926979	0.757961125	0.701119129	0.705628949	0.77056372	0.827151266	0.783983352	0.805403978	0.78451799	0.783882178	0.821667286	0.547128927	0.828508409	0.660026937	0.749006399	0.690648464	0.75815739	0.787532468
cg18729357	0.054983389	0.040591476	0.056413994	0.125481799	0.048808631	0.048072963	0.049014188	0.046106778	0.055954089	0.050826574	0.045567484	0.072210066	0.086536977	0.105086432	0.088690378	0.059133694	0.105424357	0.037729445	0.09922283	0.0425989	0.035329634	0.0382608
cg13255235	0.770375574	0.58488258	0.661154848	0.726685424	0.706038136	0.563480579	0.70818728	0.731781225	0.614817331	0.644325401	0.668370302	0.862189103	0.749865969	0.718294478	0.67485917	0.701592357	0.459420619	0.600430172	0.678688138	0.774028858	0.800470844	0.779736258
cg26295681	0.695724912	0.73297278	0.700421948	0.871690887	0.704471611	0.73836071	0.746259907	0.730242515	0.746646579	0.625591851	0.845299881	0.75324759	0.75772165	0.594116514	0.793302043	0.752993229	0.752667339	0.688930212	0.639882301	0.745105468	0.627335222	0.881081074
cg05011238	0.76801015	0.875592611	0.856023697	0.853323063	0.912790984	0.887298064	0.845762112	0.897344694	0.796893169	0.919133893	0.723616124	0.901996023	0.816332645	0.795296073	0.899920407	0.897991176	0.866730341	0.856046425	0.79504368	0.891004678	0.729546267	0.788773409
cg16844941	0.110209356	0.051535199	0.076711546	0.066084463	0.104972624	0.067939651	0.107069864	0.052507573	0.035295777	0.133207642	0.16133929	0.071027501	0.125729975	0.124210798	0.055991483	0.034510461	0.159842319	0.045613339	0.125206494	0.077043663	0.03950704	0.04337653
cg06587976	0.823282238	0.916069433	0.928980173	0.910582752	0.849147641	0.814065469	0.797152087	0.844415532	0.865187878	0.700410892	0.848156199	0.894363995	0.805170587	0.862159363	0.809001445	0.854680955	0.866480918	0.901077628	0.739613829	0.786724728	0.839727899	0.890214458
cg11364621	0.668251109	0.806668855	0.829767442	0.555544314	0.728167722	0.774823313	0.748196972	0.754574544	0.824392657	0.724916032	0.733891939	0.759020137	0.636138068	0.737493896	0.707881318	0.70713216	0.78321157	0.757259684	0.735215243	0.731388776	0.74560461	0.829612778
cg24633312	0.801287816	0.798518519	0.440200617	0.58318264	0.811105383	0.660913986	0.629842979	0.839862779	0.790269461	0.685018326	0.77747858	0.685586413	0.652950644	0.496657551	0.621628499	0.587871152	0.795179202	0.785030261	0.659997979	0.830522267	0.70557152	0.698040962
cg14143580	0.839440474	0.663572224	0.477557411	0.624528302	0.822259136	0.802953953	0.866342458	0.865458711	0.756055363	0.878558263	0.852924079	0.85700545	0.852704638	0.842347073	0.885956516	0.840308565	0.820190085	0.788175393	0.824031462	0.855494281	0.820506393	0.875215048
cg02748624	0.660424126	0.871679745	0.861252277	0.494281046	0.767169012	0.666500781	0.723823606	0.835534574	0.86631596	0.677990863	0.836067591	0.521619135	0.777686194	0.812323315	0.862187727	0.699658254	0.88375711	0.731638631	0.704475662	0.853386748	0.778913421	0.835872927
cg20323571	0.757666841	0.499134948	0.53567681	0.582233949	0.576713544	0.816829382	0.740878354	0.730999626	0.7488	0.80120198	0.687464741	0.766906072	0.775971093	0.596710486	0.68155849	0.670886076	0.504401864	0.81085595	0.741940207	0.776652254	0.825047325	0.699394987
cg14478460	0.854339797	0.847759674	0.933070866	0.610859729	0.874859287	0.852628918	0.848713926	0.7765723	0.794849785	0.866032723	0.830245368	0.799007332	0.864211672	0.787990278	0.81475827	0.823129252	0.666984127	0.784133916	0.739837398	0.705512111	0.829250546	0.738700565
cg26577836	0.867175357	0.927166766	0.836979723	0.62573913	0.869311317	0.793182815	0.842788209	0.921525803	0.778417448	0.904265183	0.809446208	0.87636594	0.708746876	0.74938902	0.86349572	0.775065001	0.803437713	0.762405255	0.887689275	0.848655133	0.774940441	0.813707238
cg06228260	0.904097923	0.866571332	0.814388767	0.877460566	0.881469085	0.701244106	0.687273712	0.876807489	0.901059364	0.91176494	0.739672148	0.820042358	0.7404253	0.830563167	0.916187289	0.597713787	0.916610743	0.822286248	0.802703656	0.61420666	0.715829625	0.804347002
cg08870893	0.702284946	0.359158543	0.748209366	0.611324376	0.751692589	0.782328403	0.651880868	0.773269981	0.660615326	0.750092353	0.502326784	0.760083576	0.717120569	0.698775699	0.7756745	0.814405113	0.689806129	0.735858435	0.741903393	0.804790687	0.842349903	0.772886706
cg15854022	0.733105115	0.574555467	0.818488019	0.471608065	0.724585917	0.691267792	0.633950936	0.628567618	0.719597233	0.658043769	0.738210363	0.638786769	0.66192076	0.664270938	0.726557671	0.74329853	0.742414549	0.782849329	0.666576521	0.688300165	0.700721702	0.67316614
cg25308878	0.814614752	0.936749368	0.733875408	0.923324581	0.632010695	0.818386148	0.762204461	0.647316663	0.837081689	0.819764926	0.712646618	0.680332104	0.608154137	0.739503765	0.7928724	0.877560565	0.671437776	0.853767151	0.69499651	0.634787405	0.556932676	0.738407093
cg19404979	0.675499028	0.220924057	0.491691521	0.250377074	0.615356083	0.425730994	0.723978326	0.467055132	0.464717742	0.371575894	0.631287494	0.549270722	0.637033231	0.616632338	0.621533721	0.731710214	0.48632946	0.634842309	0.321664829	0.600281988	0.566407119	0.59155621
cg11164441	0.89765693	0.926587799	0.852023755	0.790216033	0.860517785	0.860401643	0.871272316	0.846335511	0.923375589	0.822344578	0.843435811	0.893986463	0.801799957	0.897043956	0.701183	0.81866854	0.935656514	0.863972094	0.928442814	0.930513728	0.856208473	0.573288552
cg20063450	0.713683619	0.768971332	0.425	0.680979133	0.717681845	0.483615511	0.65961557	0.783836543	0.562795777	0.607183099	0.682609311	0.647739651	0.699518128	0.678791924	0.629151559	0.705400697	0.4249695	0.67120954	0.4036442	0.704623428	0.496137774	0.541807528
cg16352928	0.137375493	0.108689208	0.35426009	0.204207921	0.212562615	0.177853225	0.114693628	0.136472111	0.080217345	0.155355955	0.288057943	0.123271732	0.148672285	0.182690314	0.168618387	0.124660557	0.096039741	0.09378871	0.270985613	0.09993778	0.295565878	0.085456186
cg07164722	0.902735827	0.893913519	0.737722048	0.725806452	0.911189907	0.945295405	0.905284036	0.908192233	0.824893059	0.787091211	0.882651317	0.89402821	0.900963504	0.897116453	0.814671012	0.874064942	0.944991443	0.88353227	0.914837215	0.92998672	0.894198698	0.928757119
cg13663644	0.885761047	0.86416592	0.708058608	0.618626785	0.756810193	0.735526316	0.811020019	0.738520818	0.734577148	0.835249425	0.64927948	0.836862511	0.806150083	0.844863732	0.757016408	0.68044598	0.557558946	0.808763991	0.81212485	0.830232558	0.905599134	0.946122579
cg22418337	0.798556387	0.831316328	0.875104878	0.916642908	0.889579632	0.823357592	0.81723289	0.929678473	0.723927636	0.721849396	0.899809114	0.89617732	0.832007825	0.843399015	0.867567384	0.822323659	0.917558706	0.876638993	0.893706358	0.884032043	0.712714897	0.73058104
cg15780078	0.742551996	0.73714653	0.375439969	0.40813253	0.595277588	0.77719581	0.749889495	0.822458755	0.786708383	0.674426376	0.828941722	0.70736729	0.64012235	0.661414141	0.745945448	0.763001111	0.841272257	0.589189994	0.805375978	0.793268707	0.819959331	0.662582544
cg03308240	0.603995753	0.240760501	0.465025273	0.43374778	0.538913902	0.527259149	0.566237071	0.574651944	0.311420983	0.530026269	0.525360633	0.58963087	0.553521908	0.472247919	0.616548362	0.44895045	0.651391162	0.740612823	0.526540012	0.569085996	0.473531818	0.377743872
cg12280471	0.888898038	0.887316694	0.915110357	0.773418735	0.826702805	0.914643342	0.849432969	0.874391727	0.909263358	0.862555975	0.915094024	0.861980477	0.908488228	0.832351555	0.77805742	0.941865294	0.933392184	0.936211932	0.872450338	0.796338842	0.907692308	0.368690702
cg16698575	0.821964297	0.86666034	0.910613306	0.886356791	0.904313291	0.873570948	0.828967845	0.780029064	0.842200361	0.788028405	0.876682361	0.853697779	0.853065578	0.866082901	0.868818005	0.889646272	0.876399491	0.914229733	0.886670738	0.852246131	0.808576161	0.849358451
cg15889548	0.786145142	0.805371531	0.799045228	0.736925388	0.823193016	0.731749627	0.796569224	0.664010809	0.823682609	0.758149137	0.816381094	0.781249315	0.778909439	0.818890913	0.777312933	0.767769029	0.723622084	0.69560346	0.776038856	0.826312157	0.77179115	0.85751823
cg08886711	0.338986607	0.553890801	0.200840778	0.251428571	0.252681085	0.282361418	0.276660932	0.39773915	0.166940739	0.155742525	0.200406071	0.305748327	0.276280371	0.205046333	0.343208066	0.410954548	0.127452412	0.242499135	0.259070656	0.163749821	0.255164252	0.132101657
cg00280858	0.637181875	0.708101852	0.648529412	0.636246787	0.739963504	0.690564483	0.541621622	0.732353713	0.318283166	0.534053637	0.664191088	0.406880497	0.578210757	0.342056569	0.810294118	0.447350771	0.449295775	0.563368056	0.424538545	0.673576214	0.360338573	0.715405979
cg13401840	0.839046392	0.580295018	0.747531613	0.64870353	0.795131707	0.825586711	0.797161907	0.697512425	0.816446281	0.873914425	0.7504363	0.782749158	0.814387859	0.829771222	0.722905739	0.759215086	0.805402792	0.756227603	0.760363806	0.754204583	0.759990485	0.685628276
cg03541909	0.752460005	0.692605793	0.78757619	0.707037069	0.82380243	0.80375	0.769028044	0.750586951	0.837486837	0.738790266	0.850153698	0.735485425	0.759831318	0.78943826	0.791547935	0.725749369	0.794369881	0.825503479	0.729825494	0.855223645	0.800933058	0.858022612
cg24832498	0.796545868	0.793297756	0.85681708	0.535040638	0.784685103	0.837039055	0.804867127	0.910937037	0.921161008	0.890067692	0.912979411	0.871730504	0.826724662	0.933372142	0.891012978	0.81192077	0.759603709	0.851225516	0.918742392	0.889791469	0.825635924	0.858826274
cg02893260	0.631445239	0.517316068	0.471815322	0.748587258	0.644975674	0.633441027	0.658122376	0.634511702	0.667040302	0.456562383	0.73770364	0.519061584	0.637843552	0.618037581	0.596534727	0.638179058	0.845962417	0.630809924	0.745061006	0.632481958	0.680560514	0.620448587
cg10361589	0.705458076	0.81189265	0.733932902	0.806006736	0.681428571	0.69044598	0.793862717	0.614025508	0.622595667	0.551567995	0.755471097	0.672599257	0.713211833	0.726146085	0.749568708	0.705348855	0.740483811	0.659740853	0.697168573	0.676583318	0.596979719	0.51509382
cg10487221	0.898720619	0.729992488	0.939891069	0.682409012	0.712126086	0.629750103	0.8223624	0.859077817	0.471119475	0.856043245	0.885570804	0.879859062	0.74690607	0.844857373	0.574206988	0.840897765	0.927031189	0.761349211	0.768919976	0.738591191	0.793038692	0.921845617
cg08626543	0.907929577	0.904838351	0.916845735	0.851143911	0.925440456	0.928241511	0.903241375	0.85877307	0.923255741	0.887294721	0.918397725	0.901473693	0.893271264	0.91193238	0.897506004	0.895406992	0.889954683	0.8948812	0.892289188	0.928461442	0.902496353	0.886383777
cg09361748	0.706837986	0.826887589	0.911552132	0.615019763	0.821309292	0.780845177	0.761952419	0.749477775	0.848425993	0.82218726	0.826212856	0.657650399	0.682856746	0.823919648	0.767861657	0.852533904	0.813685009	0.873639632	0.88441911	0.863188891	0.832320202	0.886690194
cg15202552	0.75607064	0.377874456	0.546110666	0.416734362	0.764323686	0.481584434	0.819919883	0.684639783	0.545513234	0.659090909	0.587958291	0.729166667	0.658876404	0.600320171	0.550218341	0.63538874	0.46009122	0.687414501	0.557231588	0.647183099	0.696729958	0.574517019
cg18115481	0.830261553	0.884098037	0.928007331	0.951585002	0.777968156	0.852785562	0.818420027	0.589957318	0.947343498	0.892124235	0.938206064	0.721896277	0.799337578	0.894382524	0.859552277	0.801653733	0.771882166	0.933018636	0.784294961	0.876225448	0.918627922	0.895310258
cg14211350	0.616158582	0.564350265	0.536808847	0.660284464	0.666719796	0.625798212	0.664088171	0.633661049	0.621247953	0.616963064	0.514397121	0.697035655	0.62796308	0.664831461	0.566918049	0.591556659	0.627012412	0.67677643	0.651087098	0.603543914	0.670913847	0.551511335
cg21735676	0.633785792	0.597040588	0.519471575	0.62734023	0.624525535	0.574404055	0.644047001	0.589572769	0.449089602	0.60031924	0.615427305	0.613120158	0.616145444	0.657858752	0.594156393	0.621525104	0.600575939	0.59253562	0.561789825	0.55852764	0.599480726	0.56456229
cg11374834	0.107345868	0.08686062	0.102681118	0.062845421	0.190452793	0.131512509	0.272028043	0.09758145	0.053235562	0.109132108	0.128749006	0.148877896	0.178358117	0.107138949	0.104074146	0.092441386	0.079153072	0.10291737	0.106595757	0.112019193	0.119072165	0.080693585
cg22209441	0.792565289	0.901533449	0.74854482	0.851914762	0.85005078	0.773092006	0.78708034	0.823930742	0.86517664	0.818671454	0.741902671	0.755782581	0.706997157	0.816656841	0.723449812	0.810645071	0.840877022	0.825506833	0.822427366	0.854455817	0.84805058	0.801949132
cg23986375	0.75465313	0.700798436	0.718671183	0.719164529	0.679394118	0.714951768	0.743904739	0.673569162	0.791581045	0.679226794	0.773140106	0.776324614	0.684761477	0.645463511	0.71365154	0.661162838	0.756771082	0.777706058	0.764751269	0.794033753	0.769135403	0.789864262
cg27379715	0.648216221	0.64475895	0.543528574	0.377142791	0.788255487	0.643729885	0.7983839	0.745408837	0.535530381	0.798551457	0.700792144	0.759390036	0.681600684	0.78385582	0.718452564	0.726395557	0.558472249	0.777980432	0.727446167	0.784584669	0.793832154	0.783309041
cg16376108	0.172026971	0.175178525	0.136024584	0.085082809	0.15531621	0.179293315	0.281620784	0.130385848	0.138777602	0.123059655	0.159571262	0.306436998	0.173239302	0.283520799	0.131253571	0.155058268	0.381794564	0.128207081	0.204730085	0.121749531	0.20654789	0.162665512
cg12891678	0.79182957	0.902584025	0.525572585	0.701907131	0.831116575	0.608437769	0.691000707	0.7323354	0.831354197	0.782192575	0.602655337	0.607302041	0.715834883	0.725917357	0.744742296	0.738817516	0.887664227	0.732435121	0.53502247	0.643929912	0.465098766	0.84104293
cg10765397	0.848960948	0.862910256	0.852950899	0.559831313	0.881561605	0.832462612	0.843815436	0.818037844	0.604660783	0.877527769	0.673593854	0.866544881	0.800772702	0.805185194	0.84856357	0.901498013	0.918073461	0.512923989	0.871065054	0.914604561	0.873370423	0.900024661
cg17392047	0.744721895	0.689041096	0.690241228	0.734483484	0.686163067	0.810660661	0.7586751	0.694071349	0.658538672	0.759866307	0.797877944	0.832587232	0.788457169	0.74140156	0.752586732	0.844101191	0.776890124	0.767118586	0.653846154	0.792410714	0.665149684	0.614790482
cg01579784	0.815230095	0.786981665	0.506950591	0.778260373	0.688806749	0.585911508	0.792788333	0.564872617	0.84621967	0.598686253	0.768395983	0.719494655	0.766258607	0.678113566	0.592151851	0.81241906	0.718652456	0.703186237	0.576190377	0.585323849	0.684857081	0.600624642
cg08337166	0.555531863	0.742336813	0.499015662	0.902156259	0.691778295	0.586540989	0.5759178	0.697663999	0.799797612	0.786261172	0.755580177	0.55483453	0.616669954	0.704142636	0.703539098	0.60749923	0.646409399	0.73948302	0.627918546	0.705013612	0.659172647	0.315355078
cg03024537	0.2286844	0.478513572	0.139106403	0.187400064	0.113814843	0.275948072	0.172966874	0.157331202	0.155696958	0.189328744	0.207812523	0.182454941	0.160833419	0.16208869	0.13697679	0.15846707	0.209825459	0.243022058	0.2917531	0.317783363	0.193655184	0.091590606
cg23670365	0.762272146	0.804921207	0.779901461	0.887200309	0.868256738	0.834062121	0.824707809	0.784914993	0.62992652	0.909242586	0.829717263	0.766113546	0.81464824	0.816961033	0.763844932	0.859884339	0.884188658	0.793031101	0.821644214	0.808878996	0.778626643	0.921861422
cg20985269	0.844181762	0.787463263	0.690712468	0.908030182	0.836381756	0.863595477	0.834804469	0.843210193	0.802520365	0.803813869	0.745391819	0.80910112	0.856441207	0.874674153	0.867877303	0.863472268	0.700409728	0.902792837	0.728478395	0.782716927	0.856255125	0.914926342
cg05512111	0.610114192	0.776412776	0.415143603	0.595006935	0.514995947	0.514710253	0.605306043	0.535423926	0.575748031	0.544687724	0.625690099	0.527665921	0.513728324	0.548745046	0.579448377	0.507139636	0.527298444	0.624636275	0.574862497	0.644899797	0.657886677	0.593787623
cg09858951	0.758448456	0.952813853	0.884864582	0.626097423	0.760115182	0.730143485	0.758386286	0.680615681	0.756651041	0.895765643	0.699805068	0.749817489	0.773658313	0.71110897	0.8039792	0.799205222	0.931349832	0.850113296	0.813955841	0.870899624	0.874638739	0.920993601
cg07074042	0.689120295	0.587893718	0.759673469	0.597994036	0.777933715	0.625444361	0.679545362	0.585273897	0.446814949	0.641736592	0.739591706	0.80755542	0.65654649	0.423617523	0.58366464	0.701454438	0.586357674	0.453028135	0.718824878	0.368269692	0.783783784	0.748776816
cg04115702	0.647737215	0.511306109	0.68633035	0.653712297	0.83238564	0.784906327	0.747199813	0.706476557	0.890641338	0.884155117	0.808354185	0.899109083	0.851997881	0.878745645	0.745960384	0.912523364	0.895649701	0.878499182	0.84039319	0.908865979	0.649710301	0.647457007
cg00537335	0.814321759	0.664591582	0.755523637	0.88641723	0.786891397	0.7644133	0.733936435	0.749989868	0.831513162	0.664420875	0.843121442	0.732455047	0.67863231	0.750243101	0.722083746	0.612062247	0.732794967	0.742901818	0.648126229	0.861682186	0.588810791	0.792843131
cg07236958	0.86088415	0.600502513	0.857956568	0.351643599	0.799104923	0.85528757	0.810189775	0.852603844	0.818659236	0.917712343	0.623268857	0.80826037	0.800999392	0.791399073	0.801166883	0.859048032	0.813949463	0.8710822	0.763802807	0.834633195	0.871057342	0.871146644
cg18824193	0.567882902	0.463486455	0.617010037	0.419573643	0.846424385	0.747469294	0.72619668	0.735686275	0.629488159	0.581684307	0.721503638	0.805202914	0.589095219	0.756548176	0.774045576	0.634920635	0.773170053	0.687243642	0.823068194	0.801948052	0.727496218	0.598000054
cg05910415	0.693632359	0.679556153	0.614568259	0.363636364	0.7235459	0.4797023	0.794446307	0.795116475	0.551809794	0.649517685	0.454204732	0.503305288	0.715793176	0.737965839	0.616842559	0.527979396	0.602983838	0.673415912	0.585798817	0.758851035	0.780490682	0.474947071
cg10469791	0.712259551	0.816852777	0.70687046	0.549096622	0.727670602	0.629083747	0.646296741	0.682368714	0.511119348	0.718303593	0.600855921	0.57294497	0.646405553	0.737269682	0.711043556	0.609959105	0.68608631	0.704491726	0.565205927	0.632856159	0.75097966	0.885334025
cg11296405	0.739604341	0.690527183	0.795631577	0.808165448	0.70258785	0.735336563	0.741590393	0.731396815	0.745821836	0.74718894	0.751850948	0.72596918	0.75723968	0.739479843	0.707089596	0.756950004	0.76013202	0.745335775	0.695688286	0.747096604	0.704517647	0.696988456
cg04009108	0.941107624	0.950937319	0.868587587	0.940957324	0.921546101	0.915160868	0.936742592	0.843284282	0.956708909	0.936469603	0.913150911	0.955427206	0.94805106	0.933777059	0.911383422	0.938915097	0.954606358	0.937386691	0.903879044	0.921094161	0.927551591	0.933830967
cg04010872	0.812178798	0.778512512	0.861220142	0.818857408	0.801391237	0.810381445	0.80551568	0.795149563	0.723227753	0.830249579	0.831973367	0.838106635	0.57580442	0.727305825	0.800607591	0.788390938	0.59283943	0.825460332	0.818686265	0.813247427	0.835858139	0.904869115
cg16532185	0.707716483	0.463154147	0.875834579	0.825546507	0.786108735	0.86921124	0.746059069	0.74459292	0.71733554	0.695727371	0.827601836	0.742179585	0.618654134	0.802886486	0.76550894	0.8199164	0.656348421	0.751267735	0.756640304	0.797921043	0.747456728	0.909120835
cg21368479	0.861551577	0.693630324	0.577676415	0.458907887	0.814748201	0.857662243	0.842938825	0.84789756	0.631938514	0.921937382	0.827572559	0.891870256	0.817980129	0.805990998	0.631354642	0.821096966	0.817847087	0.844728345	0.778638991	0.72175028	0.799324324	0.784734321
cg05349159	0.813792044	0.886901079	0.790395162	0.301491199	0.899785857	0.801438003	0.820052368	0.879592065	0.872069358	0.824713922	0.843008093	0.760552354	0.803359946	0.785069729	0.755224849	0.878440035	0.849483204	0.914356483	0.860667029	0.9049561	0.795243641	0.912037724
cg07418387	0.597014925	0.786588921	0.531929348	0.485106383	0.483457526	0.556990881	0.701057237	0.699499605	0.562966213	0.522163481	0.629586891	0.704484987	0.664506723	0.57128786	0.519881696	0.663830766	0.730306558	0.684966549	0.691001698	0.774821068	0.555904962	0.712368169
cg26216724	0.7344137	0.848520671	0.882522617	0.863121969	0.616117862	0.685776632	0.62264882	0.383443392	0.653870899	0.44738968	0.409350731	0.662197687	0.612903226	0.586710657	0.617307964	0.787025593	0.809772651	0.836239797	0.564361964	0.71696187	0.505361908	0.327340903
