	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
cg07586008	0.259314637	0.028757251	0.238839364	0.134301748	0.437711459	0.118983552	0.363307219	0.092541896	0.089434567	0.062929551	0.107427668	0.210999944	0.27624873	0.385065426	0.190729474	0.292962943	0.41657837	0.035123756	0.251647702	0.320384187	0.272906495	0.099364807
cg23015696	0.154337249	0.146149344	0.133449132	0.115144834	0.127302343	0.114612944	0.169390572	0.103065192	0.122770408	0.134453319	0.162643543	0.115762503	0.151162791	0.128243919	0.119379015	0.169999303	0.133384236	0.127232793	0.107497603	0.132003637	0.106228895	0.141648538
cg01647693	0.787898932	0.779832234	0.797918635	0.766769321	0.582007527	0.728044579	0.929019313	0.693434189	0.876475172	0.631675069	0.840987285	0.648915595	0.551312111	0.662810498	0.594403732	0.642731111	0.809501094	0.64642475	0.558970118	0.586933752	0.663864009	0.846162505
cg24886597	0.655204035	0.701447641	0.687938736	0.76724391	0.603285952	0.677120059	0.75601173	0.767845449	0.699084668	0.677367576	0.771230982	0.77436176	0.539530574	0.725354435	0.731842607	0.705891239	0.570102589	0.730819742	0.754848592	0.664362254	0.744929073	0.717032142
cg21238234	0.618574766	0.762461851	0.701837582	0.541144414	0.75880577	0.772794118	0.682684973	0.691636737	0.597760149	0.538729937	0.582608696	0.727790608	0.455393586	0.566168429	0.671616219	0.609678699	0.59848925	0.693849658	0.677966102	0.622238319	0.534820825	0.47815534
cg18403613	0.667504609	0.738592233	0.605801413	0.554857898	0.397276732	0.591679507	0.544554455	0.374314356	0.595998094	0.627020785	0.320013779	0.774636968	0.547679942	0.652469941	0.530375427	0.532952776	0.633889637	0.5902379	0.658698092	0.64826546	0.663750683	0.650754754
cg15821095	0.729357572	0.882688923	0.768184067	0.919023367	0.919462817	0.770761492	0.659383864	0.856033736	0.697750794	0.799227302	0.933301096	0.829534391	0.9011971	0.889139483	0.828423535	0.800180832	0.847284975	0.860276321	0.910315207	0.777625707	0.888934795	0.784723402
cg15898113	0.779937085	0.635046671	0.862272378	0.870018212	0.849284538	0.716685455	0.786555276	0.799791023	0.411296834	0.89446134	0.920568741	0.68834756	0.903428394	0.550149997	0.844676143	0.76349054	0.576659436	0.837650406	0.76964669	0.622948505	0.878688392	0.370110024
cg17694351	0.045103189	0.084307339	0.050754458	0.084004063	0.071657382	0.039416554	0.078513635	0.449365096	0.039049236	0.058837191	0.038495456	0.096869657	0.223268466	0.045279701	0.081543468	0.151798335	0.099340981	0.090524578	0.053827861	0.324135634	0.266107014	0.043006767
cg04792712	0.244879754	0.23009375	0.183985985	0.317073562	0.075434295	0.101193301	0.243288083	0.274896997	0.34478447	0.570302805	0.270068451	0.271887724	0.626948989	0.221643605	0.106578088	0.527951665	0.186340914	0.137450283	0.21837511	0.312779579	0.218025422	0.172382502
cg21961512	0.583303856	0.398472311	0.433604336	0.583108529	0.419471154	0.552170396	0.538091419	0.652937946	0.443561873	0.547426004	0.435139573	0.529185403	0.527771268	0.599791195	0.542649098	0.547652255	0.472578403	0.595605116	0.486075691	0.562958172	0.643684381	0.500714626
cg08283464	0.797126435	0.929464348	0.826373043	0.785642402	0.859759892	0.786821812	0.49151451	0.871772604	0.906464806	0.539968731	0.903278111	0.833875346	0.85645922	0.863406795	0.905621295	0.655173084	0.627931954	0.85806635	0.872494796	0.815859228	0.87617836	0.809055789
cg25376393	0.807122891	0.562403851	0.663109414	0.260106254	0.648392139	0.567661972	0.924056875	0.73064833	0.7443332	0.540723675	0.814358832	0.748692469	0.776429178	0.792164884	0.705904363	0.696416022	0.744442642	0.932583552	0.224543485	0.768371345	0.610800132	0.853429505
cg23888304	0.955876313	0.841318328	0.904097771	0.848757673	0.717521313	0.914122778	0.846490292	0.873843566	0.933606395	0.717773286	0.82580115	0.885152927	0.629338968	0.875397224	0.740871317	0.741107444	0.821623525	0.835878336	0.835804133	0.886435331	0.774002178	0.941117153
cg15588997	0.742491103	0.712545889	0.727577434	0.582510541	0.733311387	0.733848315	0.761764117	0.700266216	0.743111684	0.61460723	0.849801516	0.679587578	0.879121626	0.753837786	0.79756318	0.749951468	0.763587201	0.732649573	0.779232062	0.711541115	0.838923178	0.737219894
cg05675373	0.056215514	0.072265693	0.098127054	0.071040958	0.145823332	0.131015701	0.06931391	0.089429929	0.081143895	0.318143917	0.062419456	0.258767237	0.062828219	0.075213085	0.43706941	0.287941358	0.123106671	0.12229133	0.093798366	0.13055844	0.083552144	0.092961129
cg21065959	0.461336828	0.650710529	0.547072082	0.655438592	0.608703951	0.527024541	0.494919692	0.544807809	0.257840782	0.430101327	0.585734857	0.625896101	0.546740384	0.613135287	0.678070183	0.66008492	0.622789846	0.514642795	0.596324861	0.623642686	0.574509572	0.677545056
cg22895305	0.153709462	0.146179402	0.076715106	0.16731055	0.152073733	0.155115512	0.301121657	0.128810648	0.228526399	0.333223031	0.19390926	0.118181818	0.099473684	0.151720082	0.207430341	0.520066542	0.224987799	0.266167192	0.141343826	0.1257592	0.115254237	0.235222425
cg16969586	0.092580637	0.347206329	0.305556343	0.373321504	0.131293734	0.153394465	0.280209933	0.080944533	0.27145549	0.291285653	0.447736433	0.262407881	0.731268227	0.065527714	0.472081964	0.333160028	0.280698925	0.124119908	0.075712616	0.119002215	0.489958211	0.118868542
cg12176793	0.656883902	0.872935717	0.736895161	0.873927484	0.695681286	0.796862232	0.656367747	0.774163445	0.893350407	0.484653465	0.777634131	0.880092459	0.632065217	0.838715497	0.825730675	0.642166734	0.751029654	0.723003085	0.825658556	0.683646506	0.855152972	0.784758204
cg23266594	0.117973505	0.146144516	0.279334242	0.191614805	0.264728774	0.369693873	0.084660285	0.159697788	0.086512164	0.139484018	0.140200286	0.198774608	0.366691641	0.405456569	0.176723176	0.25068427	0.230377155	0.286685618	0.111728354	0.382225698	0.236594651	0.271687879
cg16236688	0.739510975	0.774188539	0.701894931	0.6046	0.662376004	0.710653409	0.649342709	0.653482373	0.624004345	0.598248829	0.600990965	0.693899414	0.622181818	0.624371373	0.686735193	0.632658165	0.629952578	0.666311528	0.679594464	0.651968352	0.667208295	0.657215706
cg04242070	0.421235624	0.94406031	0.886518203	0.63350332	0.811621895	0.838173063	0.578418378	0.933867983	0.933705549	0.648001575	0.670355271	0.846185848	0.926053614	0.910562	0.877038896	0.802018487	0.786649215	0.872336442	0.899293548	0.720003835	0.688884654	0.895526641
cg06834698	0.928005919	0.923645412	0.830227167	0.921066631	0.884916643	0.909364131	0.929735117	0.813098267	0.798332135	0.889932348	0.875166782	0.843079834	0.71827624	0.931931501	0.875316239	0.826007184	0.813553355	0.901186069	0.868582989	0.812023555	0.925220557	0.891851572
cg00121843	0.062032668	0.062477616	0.122452941	0.09648093	0.262648733	0.073209792	0.06977138	0.079189326	0.112469831	0.197147915	0.076780317	0.083498771	0.148427321	0.080056361	0.081088479	0.354444063	0.092486271	0.296433284	0.088573178	0.172103129	0.081553398	0.081066977
cg17969913	0.236818588	0.282562278	0.336253369	0.523521192	0.228204238	0.34295416	0.234856536	0.245691006	0.250510353	0.203733333	0.268279274	0.686358512	0.286300859	0.283185841	0.331528046	0.227347952	0.342570473	0.325418241	0.301476977	0.537377451	0.42403808	0.406451613
cg19792599	0.030533906	0.042768146	0.074328785	0.159174016	0.070669809	0.050518796	0.032883717	0.077737912	0.113876288	0.287975146	0.022387211	0.105621494	0.076154096	0.022179713	0.025038789	0.167349424	0.065532247	0.037285306	0.12248948	0.029476959	0.028822435	0.149751411
cg04485799	0.237077148	0.377123253	0.278265247	0.364483261	0.316181347	0.16569603	0.166226029	0.223824224	0.179107343	0.438936927	0.07649435	0.347603893	0.122463864	0.216097654	0.100132675	0.391277345	0.340080692	0.21112097	0.413448789	0.292943144	0.271617998	0.289570681
cg02039214	0.811544462	0.859480771	0.547565075	0.752724427	0.835882982	0.823459816	0.709786131	0.815250054	0.803041171	0.822726016	0.826511503	0.833923338	0.751137557	0.843454507	0.845168946	0.822100904	0.742217368	0.796637168	0.751543617	0.811800538	0.874232267	0.8486981
cg22771332	0.784947673	0.756926839	0.492199253	0.766467787	0.787902895	0.719207511	0.307227959	0.586345231	0.653665565	0.686175849	0.827067015	0.608144423	0.68840477	0.809707214	0.625847765	0.834218259	0.707560371	0.614955791	0.900614333	0.639914105	0.745723936	0.416056333
cg05671386	0.427310978	0.033134758	0.066445304	0.055323432	0.24785233	0.207460233	0.042716205	0.362519071	0.115452566	0.235059391	0.092180342	0.190356497	0.294807776	0.15437261	0.037621184	0.171565529	0.039352454	0.126358814	0.228379164	0.119255477	0.131047697	0.086605363
cg13146484	0.451721647	0.548104645	0.576192323	0.620350944	0.606723114	0.408189828	0.351471275	0.598293057	0.336017897	0.447063689	0.410704145	0.577644302	0.424136423	0.527095987	0.614726584	0.607430501	0.504831256	0.362659503	0.587495115	0.547928166	0.476769567	0.643545706
cg00887902	0.613857017	0.615880556	0.827622232	0.789596183	0.451470123	0.873412253	0.607292818	0.791092805	0.583050272	0.462732919	0.76816609	0.789512775	0.624441133	0.738734228	0.61480667	0.762089726	0.373859489	0.557765876	0.852286156	0.727957224	0.871015869	0.916938026
cg24736764	0.818003699	0.768266034	0.792519012	0.751659685	0.656403416	0.781304005	0.775688073	0.773971292	0.799433679	0.603570835	0.808025438	0.76245022	0.867557422	0.812612446	0.746562316	0.745750758	0.749694419	0.802101284	0.7886127	0.698323192	0.751276541	0.772242167
cg20855160	0.585344057	0.340757238	0.473091364	0.798248459	0.560888889	0.676034348	0.583106267	0.755710414	0.758137432	0.438893159	0.465081724	0.714938328	0.455767077	0.688185654	0.496753247	0.503564485	0.637212197	0.719393939	0.611038961	0.51997749	0.81713615	0.654420207
cg08171351	0.179814783	0.371934741	0.124639918	0.117208736	0.104531397	0.200122212	0.168871395	0.032043919	0.15118929	0.064409621	0.09491625	0.19204099	0.072277289	0.095412617	0.092327899	0.130071727	0.069177633	0.063917123	0.065932211	0.082665409	0.253739906	0.08250051
cg16622920	0.150197052	0.522948648	0.472549319	0.46314741	0.304904584	0.430574401	0.363975261	0.208271488	0.222985489	0.125754094	0.197212255	0.22791327	0.232243908	0.165244807	0.141007927	0.51278531	0.327124035	0.462908344	0.229802602	0.180924239	0.494305767	0.164533653
cg20633835	0.719204206	0.849984341	0.55542499	0.835172259	0.777887207	0.788380558	0.788052658	0.766331535	0.723094688	0.480133169	0.711391473	0.776887688	0.743158808	0.779417102	0.810629638	0.624171295	0.67291437	0.758306865	0.712060363	0.780558754	0.828235294	0.583326788
cg16315334	0.155962542	0.068651429	0.058755834	0.117853778	0.155664849	0.07634858	0.066822686	0.086206508	0.083943774	0.176370334	0.069131905	0.102320886	0.60989461	0.064018219	0.22355838	0.07212463	0.177828922	0.067763716	0.062626961	0.084642321	0.076802413	0.089484009
cg14881054	0.40608229	0.569826707	0.620022753	0.595092025	0.544858871	0.619889503	0.470467033	0.52788536	0.537260826	0.459989675	0.402261712	0.741083965	0.558431373	0.451977401	0.486475575	0.334855403	0.538396266	0.483954451	0.31871345	0.546987952	0.692466887	0.52161215
cg26322781	0.780821918	0.786398974	0.760054934	0.801453413	0.598702574	0.715865028	0.698258965	0.480018339	0.784269261	0.650543229	0.698469539	0.769800701	0.462005776	0.763837233	0.714687176	0.666112532	0.770101107	0.768876081	0.809634167	0.757601431	0.792925293	0.722132047
cg19445097	0.622377622	0.736636245	0.573555166	0.64514218	0.542154094	0.538258575	0.533081285	0.637252564	0.661934339	0.597112118	0.435786436	0.71625021	0.483602545	0.593962659	0.659897624	0.599565689	0.583012933	0.500600962	0.552157291	0.650037793	0.531700288	0.683883495
cg15437676	0.713944699	0.884218399	0.884485387	0.717156196	0.479815402	0.763931714	0.847295292	0.445168198	0.673759827	0.691840462	0.759736888	0.869055613	0.843479108	0.693299914	0.88369695	0.723475161	0.74495738	0.826244188	0.771511849	0.689220789	0.832319003	0.727114967
cg00933411	0.454896907	0.67223177	0.593724195	0.635706914	0.721857648	0.401100917	0.456140351	0.655648267	0.730315501	0.582039163	0.324626866	0.748556966	0.61496063	0.509295387	0.611789697	0.640722892	0.504214559	0.619897959	0.767638434	0.638090599	0.642742938	0.528540657
cg02475600	0.757094662	0.51973338	0.815960489	0.737474221	0.655904129	0.654116202	0.688556995	0.324598822	0.584937131	0.678562421	0.65276043	0.80703346	0.728430353	0.758809988	0.838088069	0.651079696	0.780886061	0.727500627	0.720143716	0.794572453	0.774061573	0.731808071
cg18729357	0.066235596	0.04609565	0.097761901	0.088336497	0.11684935	0.059013115	0.053446346	0.039028061	0.063952372	0.102028197	0.073440541	0.042029107	0.098354918	0.079494585	0.079254339	0.128791047	0.109574137	0.084848836	0.052519924	0.114981186	0.167363711	0.04870568
cg13255235	0.697737122	0.75782233	0.79438424	0.738530752	0.536933569	0.58760846	0.694548687	0.51464919	0.632373828	0.632259479	0.876364945	0.735307829	0.689539659	0.626971385	0.754638084	0.525920919	0.611366703	0.757573068	0.749873557	0.632134196	0.69386826	0.790025185
cg26295681	0.794766121	0.813862691	0.709749934	0.666174826	0.555279881	0.743977694	0.755989791	0.672792302	0.759850862	0.363302635	0.842491091	0.732818219	0.751779122	0.633373646	0.820558127	0.758367845	0.67502797	0.625475011	0.772183433	0.722923911	0.857106262	0.754956906
cg05011238	0.898282695	0.593534896	0.888844117	0.867070633	0.880112159	0.926336793	0.926749903	0.65628374	0.900558394	0.884059387	0.857931482	0.837996814	0.936975694	0.937206959	0.893953933	0.703649343	0.880692025	0.91867489	0.88096514	0.865441167	0.826934544	0.860292459
cg16844941	0.026665013	0.064020487	0.059282202	0.049624392	0.077625145	0.0437142	0.131906922	0.029159929	0.054051152	0.029470351	0.041424518	0.097235222	0.03350155	0.061930783	0.058477843	0.110807026	0.109994525	0.124723905	0.036920435	0.049691027	0.096474728	0.045239745
cg06587976	0.8928497	0.872578437	0.827075215	0.6417254	0.824717119	0.877410756	0.918638006	0.912940482	0.832880674	0.742857571	0.907967235	0.807225483	0.924913122	0.861469265	0.884865664	0.873861868	0.849051138	0.90859142	0.8503372	0.751034199	0.894192954	0.548442716
cg11364621	0.77947896	0.649544678	0.699146412	0.525595735	0.764354591	0.741352052	0.748068844	0.797672197	0.738757309	0.671479374	0.713879985	0.689884211	0.805305203	0.727740569	0.780257085	0.66986964	0.720205397	0.788487892	0.700899512	0.628972082	0.77199188	0.669323616
cg24633312	0.682051282	0.74597718	0.787684491	0.781530185	0.552279183	0.833947806	0.783112273	0.865974343	0.83212766	0.18130733	0.723688607	0.696022074	0.608475771	0.705110497	0.70303496	0.608666529	0.721244635	0.519394204	0.811666887	0.721436034	0.72716314	0.519721578
cg14143580	0.689655172	0.838539375	0.673500545	0.844627053	0.75744598	0.743135784	0.66984127	0.89526644	0.720620103	0.640022676	0.616029823	0.863323142	0.753665689	0.743787112	0.848250143	0.720126783	0.695724229	0.898019272	0.845858306	0.812443507	0.79486166	0.694246871
cg02748624	0.812073144	0.789963627	0.595344335	0.718073461	0.368923877	0.882795412	0.52878799	0.616442174	0.852091187	0.527060271	0.683533917	0.729329376	0.66370301	0.852852987	0.751539994	0.774761039	0.875317217	0.681587361	0.869483995	0.77934345	0.590983066	0.823546644
cg20323571	0.529514904	0.811742661	0.747170981	0.571885393	0.749241045	0.733006307	0.369396294	0.791341888	0.650482903	0.427591463	0.514749263	0.79691667	0.454573358	0.59661962	0.724819143	0.48457808	0.699493627	0.889106208	0.478730296	0.736805556	0.867775003	0.733940972
cg14478460	0.852202869	0.862450875	0.829065908	0.914843942	0.634173759	0.767490953	0.855742297	0.933821485	0.847848898	0.635401773	0.556728232	0.873957365	0.732163473	0.877534279	0.870717634	0.569225377	0.771356205	0.70677452	0.898922187	0.832001709	0.883438524	0.903109453
cg26577836	0.856181151	0.92697285	0.86201867	0.697590361	0.764803657	0.728353141	0.842927128	0.902431187	0.930109711	0.625473485	0.703973751	0.806430761	0.586155229	0.859942676	0.669240749	0.843596846	0.739855231	0.660962222	0.874315896	0.671705842	0.909030217	0.803488656
cg06228260	0.75764862	0.695669617	0.842140143	0.838758257	0.779661356	0.746655324	0.888986845	0.874503403	0.758515955	0.682940366	0.877668678	0.813945004	0.85003936	0.916025943	0.819556609	0.666823272	0.689592275	0.649891191	0.758726411	0.692236943	0.822209591	0.524379324
cg08870893	0.663029794	0.524186822	0.483775014	0.442590286	0.73358846	0.778295423	0.733597803	0.808697147	0.792901188	0.44403183	0.567375887	0.762104923	0.464955175	0.677169057	0.525549378	0.617158672	0.677391554	0.625429553	0.720635602	0.645598194	0.672291022	0.882282552
cg15854022	0.603504885	0.757413679	0.753265028	0.826440237	0.764503342	0.610862124	0.787199536	0.649089288	0.696396091	0.631519539	0.623819848	0.633983059	0.803403818	0.79982992	0.742837201	0.737194786	0.69607589	0.775256439	0.713199943	0.675622314	0.776448505	0.721252383
cg25308878	0.738427846	0.505744568	0.760261854	0.876174377	0.697647349	0.713948181	0.736537639	0.880051838	0.828270396	0.877229639	0.924537448	0.66149064	0.911065952	0.847752642	0.561219172	0.829726853	0.774754202	0.907896226	0.873153731	0.772063121	0.724381202	0.892916699
cg19404979	0.389813908	0.504172015	0.591973244	0.452591656	0.277486911	0.591767554	0.250767656	0.422955145	0.564095673	0.355496454	0.275847089	0.578038967	0.304428044	0.468131868	0.544381107	0.432942163	0.541258381	0.392808867	0.423302891	0.61511391	0.74407387	0.577409932
cg11164441	0.918817838	0.907343648	0.69850914	0.87225438	0.869010498	0.876754733	0.908706892	0.924900515	0.883365155	0.735018761	0.793113132	0.811344925	0.627521327	0.932553756	0.879174243	0.644433231	0.566766234	0.824936495	0.931074021	0.832012163	0.739495201	0.651769248
cg20063450	0.837562351	0.555173492	0.63143199	0.785154208	0.394269133	0.851691949	0.361854997	0.646044819	0.789448091	0.552731893	0.377358491	0.697016187	0.425137707	0.771304766	0.61932443	0.446241075	0.693953223	0.359949833	0.491214369	0.637487386	0.437645073	0.423799582
cg16352928	0.106611859	0.100768225	0.070907275	0.126985168	0.175358602	0.096298165	0.296613995	0.107750647	0.076917619	0.239821251	0.095552885	0.146541667	0.10987671	0.214983713	0.233283308	0.202696887	0.096954265	0.110951629	0.087244659	0.12027631	0.142864613	0.545901976
cg07164722	0.629008746	0.867922425	0.747351039	0.888414138	0.869549991	0.907407407	0.861268048	0.918152455	0.935213415	0.784009678	0.743709226	0.915239429	0.864003591	0.860819436	0.938753029	0.823873991	0.771953227	0.879347826	0.899085087	0.885289324	0.920432321	0.895354331
cg13663644	0.639289145	0.791947602	0.786336867	0.901176739	0.623868047	0.897064737	0.605645161	0.830998249	0.77918956	0.565722952	0.758605374	0.738346639	0.773833005	0.613138686	0.703719269	0.666102923	0.654666667	0.661541212	0.751018115	0.617167693	0.822200198	0.856831582
cg22418337	0.798858921	0.819628787	0.883414064	0.867266545	0.840609578	0.879057158	0.850365648	0.920306437	0.91707709	0.426625318	0.740660616	0.854946321	0.611092092	0.816652649	0.913169541	0.724083698	0.837657681	0.913100947	0.886674533	0.860809333	0.893562348	0.837261125
cg15780078	0.65398251	0.754419801	0.777846791	0.779396699	0.257958711	0.872893773	0.737239583	0.45438247	0.86891952	0.826773356	0.823611759	0.712655087	0.719940254	0.821220298	0.789443749	0.572764101	0.805782965	0.830784766	0.657463553	0.797876423	0.721265686	0.824547014
cg03308240	0.714408602	0.780407394	0.512252854	0.570433159	0.209085499	0.413653398	0.561034483	0.729100529	0.459524671	0.357698926	0.826643054	0.5669415	0.392430279	0.622085386	0.588527851	0.360635464	0.449470321	0.682255245	0.466983091	0.61194347	0.576721476	0.558438049
cg12280471	0.502132999	0.846413502	0.868780968	0.914556184	0.770201506	0.87426016	0.919825664	0.825966083	0.271666399	0.921299715	0.913767171	0.727293569	0.73933162	0.932647598	0.851389044	0.800927879	0.776564207	0.933610946	0.917690957	0.860959812	0.892277125	0.925577982
cg16698575	0.885912269	0.860365159	0.882451253	0.856528926	0.789534948	0.627774999	0.773060029	0.88285999	0.858316154	0.809485886	0.722614614	0.823255688	0.813272727	0.788611714	0.902695802	0.657292607	0.695859137	0.776176151	0.865152101	0.753067441	0.799972858	0.833848301
cg15889548	0.823479665	0.870247105	0.750990209	0.789728902	0.824814278	0.797415256	0.337195526	0.651550955	0.480532106	0.701639437	0.881113788	0.723922265	0.876876401	0.733591045	0.835314875	0.766977292	0.716583654	0.785676672	0.84064772	0.692077038	0.817631331	0.702810376
cg08886711	0.162661738	0.265330859	0.137885802	0.156068145	0.317531849	0.186054681	0.304144884	0.247943274	0.126670115	0.127690397	0.149248484	0.22396511	0.198473282	0.218357595	0.17958977	0.198577906	0.192185913	0.407352641	0.157557795	0.398024592	0.179823523	0.164830193
cg00280858	0.396607958	0.480585831	0.839484766	0.30863068	0.753645672	0.713348946	0.366315789	0.600585223	0.631826401	0.449938195	0.388551605	0.516129032	0.444599303	0.648408586	0.763745112	0.212259835	0.499668215	0.299467613	0.399392888	0.330327321	0.679731243	0.809668285
cg13401840	0.806680381	0.764895908	0.763215316	0.829708118	0.783014673	0.802617485	0.537711801	0.788157226	0.670988739	0.574068554	0.75113746	0.770510528	0.69851814	0.757855028	0.56507574	0.574351765	0.777555704	0.757713168	0.624360082	0.779018492	0.850305196	0.532582559
cg03541909	0.876874375	0.817996716	0.825326954	0.813136658	0.573833884	0.842660087	0.777091568	0.6826686	0.776341202	0.830710766	0.588922203	0.770285314	0.62033462	0.838051647	0.704057115	0.799157673	0.784899034	0.678751132	0.6011842	0.758482234	0.782549061	0.860544019
cg24832498	0.791940789	0.925948888	0.865215979	0.809589566	0.9133189	0.880693295	0.857012987	0.927010924	0.913510128	0.819321534	0.625886525	0.849123685	0.834857009	0.847623613	0.875816059	0.729904632	0.705516603	0.926919264	0.83030303	0.879429267	0.929723385	0.925696594
cg02893260	0.597248398	0.799289401	0.674416254	0.811549394	0.562742884	0.642960062	0.714777668	0.592997606	0.78340935	0.688419225	0.863077613	0.60462324	0.764616476	0.697149738	0.516944705	0.635029586	0.692591528	0.736245826	0.704660261	0.692462164	0.650208868	0.690731589
cg10361589	0.625645514	0.706228183	0.618493563	0.721488912	0.617002184	0.643385841	0.426532452	0.828894629	0.718314825	0.722942577	0.699165176	0.595306154	0.676714898	0.624109589	0.828237703	0.721976697	0.703690479	0.661287038	0.648013597	0.545127633	0.705738007	0.670995017
cg10487221	0.841295547	0.892182305	0.68490927	0.872391858	0.647269842	0.658893751	0.756460265	0.909393738	0.863539348	0.870120525	0.897762425	0.805533618	0.89203795	0.770484029	0.662441954	0.887804217	0.801684533	0.899451782	0.715160438	0.707864845	0.855003841	0.868198695
cg08626543	0.938843833	0.932143895	0.905219559	0.912410144	0.839471722	0.891185842	0.900213321	0.932913472	0.927652305	0.931239004	0.929893778	0.900596377	0.855681363	0.881768285	0.891890377	0.759231771	0.85588438	0.919430743	0.892159897	0.830795321	0.899166083	0.94193291
cg09361748	0.781002811	0.903568508	0.797205329	0.463803366	0.899478592	0.80156436	0.758592083	0.679066065	0.883122074	0.785736531	0.646873908	0.794564888	0.732249258	0.823357228	0.845587012	0.725904046	0.77248801	0.836444296	0.610161481	0.773802365	0.706721556	0.506218827
cg15202552	0.553950722	0.502197802	0.54861604	0.461218116	0.430355427	0.725636672	0.555314534	0.611378978	0.630462725	0.454869359	0.562252181	0.801891892	0.382411726	0.488043904	0.559023066	0.385507246	0.449140049	0.591770439	0.599895942	0.581094527	0.57157605	0.538369305
cg18115481	0.940294679	0.88406554	0.793493531	0.918582817	0.903820618	0.879091544	0.735364414	0.85953008	0.886828045	0.894041682	0.893472608	0.830398219	0.718947467	0.916373917	0.912431472	0.753822391	0.800796709	0.906163078	0.858851143	0.870771644	0.836793899	0.438731504
cg14211350	0.526956041	0.671369689	0.655337942	0.679010796	0.514450867	0.596131968	0.525730853	0.660554038	0.551621443	0.594315245	0.754247955	0.68680874	0.493553009	0.662046908	0.618162839	0.43975265	0.574662936	0.615780685	0.469611021	0.610177404	0.715359828	0.704468693
cg21735676	0.609242861	0.573857983	0.570677996	0.575058314	0.647100326	0.653331672	0.613782836	0.620162392	0.618238255	0.414379085	0.668895256	0.591102349	0.539699434	0.623233126	0.638537948	0.549352468	0.641953063	0.644269397	0.539732208	0.540217997	0.580751367	0.604567553
cg11374834	0.127439201	0.047336809	0.080350785	0.055208584	0.05078283	0.053346583	0.087737941	0.088665066	0.063276911	0.072558697	0.092769066	0.206163536	0.121646889	0.136103954	0.137432049	0.121876607	0.097345621	0.081638919	0.094733441	0.105173255	0.090964158	0.077837939
cg22209441	0.664797395	0.756311654	0.715160643	0.752231431	0.856293474	0.69500381	0.779768444	0.76202812	0.866207224	0.694527677	0.770504594	0.791444522	0.785621642	0.897210998	0.831940454	0.668666507	0.808018839	0.76406405	0.813599409	0.844199306	0.818938493	0.628331112
cg23986375	0.682289269	0.764573467	0.72979162	0.704977754	0.64457076	0.761091539	0.768211921	0.811041561	0.748358862	0.646006874	0.739240506	0.783789892	0.63946235	0.785614395	0.764591763	0.488874664	0.691827043	0.721255022	0.742406569	0.465286792	0.760087194	0.752790532
cg27379715	0.279080252	0.586888541	0.59172813	0.73987192	0.628646131	0.752832425	0.651810585	0.451729978	0.745969294	0.444982643	0.399250234	0.747769586	0.46681157	0.595569206	0.57581059	0.459977438	0.612395248	0.736466692	0.508731361	0.773650716	0.765801591	0.647169237
cg16376108	0.131466351	0.21936601	0.242536216	0.208592264	0.221670523	0.203832396	0.193151399	0.297966387	0.217499701	0.356650689	0.131704028	0.196291513	0.155092455	0.191088654	0.144395058	0.371287301	0.311164263	0.123910188	0.189986313	0.243793384	0.306882508	0.252039244
cg12891678	0.635298144	0.812534781	0.618930715	0.70701084	0.70657163	0.667028558	0.606505175	0.821549678	0.851480255	0.258463483	0.620491259	0.629786729	0.399900316	0.69666176	0.648981445	0.623731968	0.622750875	0.784621398	0.720662641	0.754137587	0.738005681	0.632578281
cg10765397	0.891971741	0.923944851	0.912791708	0.871140079	0.549987444	0.898460124	0.913503974	0.914094021	0.757580078	0.858634853	0.946168224	0.827159742	0.890730382	0.89787841	0.882992955	0.907270375	0.755328624	0.734471152	0.830991978	0.805469954	0.926557464	0.679908927
cg17392047	0.79092491	0.566237113	0.650451354	0.855934933	0.77936218	0.811360182	0.793077689	0.801658882	0.663194444	0.813447476	0.706251569	0.741512831	0.743674367	0.669779915	0.725901798	0.653739907	0.802591251	0.78157137	0.730983544	0.665725844	0.872498784	0.797984559
cg01579784	0.428680447	0.833526708	0.670491137	0.593372063	0.340103496	0.728748001	0.49260289	0.572819265	0.719021557	0.475922511	0.748139256	0.759219135	0.776586238	0.732675496	0.674625362	0.713431151	0.674329625	0.716965255	0.405384466	0.799708011	0.560978046	0.717611472
cg08337166	0.84224807	0.709677591	0.608771344	0.709333875	0.699481477	0.708691061	0.78947618	0.783531837	0.730428148	0.653131175	0.466109722	0.629677198	0.735579098	0.79216611	0.82447726	0.444496392	0.7221335	0.660909525	0.609672568	0.646781246	0.63335015	0.625627552
cg03024537	0.197798838	0.285283316	0.299859997	0.161584378	0.142138652	0.104662731	0.130890052	0.219206512	0.091194147	0.156172906	0.119790986	0.219673674	0.323083493	0.128036731	0.280649926	0.38175853	0.208291833	0.276136274	0.074172834	0.128981234	0.120685897	0.155567745
cg23670365	0.860165363	0.911098823	0.877485425	0.7460339	0.698670052	0.867945642	0.883122784	0.764830344	0.845081991	0.792805301	0.88075918	0.849944859	0.887044183	0.816934467	0.759977496	0.810048827	0.719129023	0.742732839	0.768251127	0.759847024	0.868390378	0.813848817
cg20985269	0.825118225	0.890247487	0.895514854	0.90256068	0.855909661	0.725694192	0.466786715	0.644142503	0.86099865	0.450975044	0.841968068	0.828376574	0.876682676	0.768064373	0.800082724	0.651470136	0.88650165	0.836947517	0.798693663	0.738240146	0.844039864	0.848726307
